CA,Channel Islands Beach CDP,34.161093,-119.225277
CA,Charter Oak CDP,34.102483,-117.856315
CA,Cherokee CDP,39.652323,-121.529291
CA,Cherokee Strip CDP,35.469567,-119.261526
CA,Cherryland CDP,37.679159,-122.103767
CA,Cherry Valley CDP,33.979546,-116.969522
CA,Chester CDP,40.301675,-121.232503
CA,Chico city,39.755159,-121.818797
CA,Chilcoot-Vinton CDP,39.806744,-120.138859
CA,China Lake Acres CDP,35.640019,-117.766458
CA,Chinese Camp CDP,37.870215,-120.444225
CA,Chino city,33.977432,-117.657465
CA,Chino Hills city,33.942800,-117.725715
CA,Chowchilla city,37.113179,-120.230345
CA,Chualar CDP,36.571113,-121.510296
CA,Chula Vista city,32.627670,-117.015170
CA,Citrus CDP,34.110752,-117.891734
CA,Citrus Heights city,38.694778,-121.287993
CA,Claremont city,34.125192,-117.713725
CA,Clarksburg CDP,38.419333,-121.541619
CA,Clay CDP,38.314038,-121.159591
CA,Clayton city,37.940297,-121.930104
CA,Clear Creek CDP,40.307191,-121.056044
CA,Clearlake city,38.960087,-122.633279
CA,Clearlake Oaks CDP,39.023472,-122.659747
CA,Clearlake Riviera CDP,38.951383,-122.722243
CA,Cleone CDP,39.487858,-123.776079
CA,Clio CDP,39.754128,-120.566747
CA,Clipper Mills CDP,39.532424,-121.166552
CA,Cloverdale city,38.797955,-123.017429
CA,Clovis city,36.828934,-119.686652
CA,Clyde CDP,38.025106,-122.027966
CA,Coachella city,33.691020,-116.145098
CA,Coalinga city,36.133056,-120.339028
CA,Coarsegold CDP,37.252634,-119.699955
CA,Cobb CDP,38.835329,-122.722435
CA,Coffee Creek CDP,41.079673,-122.716906
CA,Cohasset CDP,39.902714,-121.744821
CA,Cold Springs CDP,38.746784,-120.876113
CA,Cold Springs CDP,38.161335,-120.053527
CA,Coleville CDP,38.583286,-119.515954
CA,Colfax city,39.093781,-120.953229
CA,College City CDP,39.006303,-122.006829
CA,Collierville CDP,38.212963,-121.265128
CA,Colma town,37.676586,-122.452602
CA,Coloma CDP,38.802616,-120.894635
CA,Colton city,34.054553,-117.325031
CA,Columbia CDP,38.030256,-120.415653
CA,Colusa city,39.204890,-122.009575
CA,Commerce city,33.994524,-118.149953
CA,Comptche CDP,39.265134,-123.589715
CA,Compton city,33.892614,-118.227374
CA,Concord city,37.972179,-122.001584
CA,Concow CDP,39.770316,-121.513493
CA,Copperopolis CDP,37.936675,-120.627705
CA,Corcoran city,36.084556,-119.561031
CA,Corning city,39.928199,-122.181993
CA,Corona city,33.862352,-117.563857
CA,Coronado city,32.657202,-117.156137
CA,Coronita CDP,33.875836,-117.611361
CA,Corralitos CDP,36.983984,-121.789529
CA,Corte Madera town,37.932145,-122.507735
CA,Costa Mesa city,33.665906,-117.912336
CA,Cotati city,38.328492,-122.710049
CA,Coto de Caza CDP,33.597037,-117.586485
CA,Cottonwood CDP,40.390427,-122.286097
CA,Coultervillle CDP,37.711930,-120.202491
CA,Country Club CDP,37.968255,-121.340080
CA,Courtland CDP,38.332911,-121.557026
CA,Covelo CDP,39.800278,-123.252954
CA,Covina city,34.090475,-117.882143
CA,Cowan CDP,37.559913,-120.989062
CA,Crescent City city,41.766508,-124.198945
CA,Crescent Mills CDP,40.100720,-120.921693
CA,Cressey CDP,37.421030,-120.655690
CA,Crest CDP,32.800022,-116.867077
CA,Crestline CDP,34.253121,-117.286059
CA,Crestmore Heights CDP,34.029970,-117.395812
CA,Creston CDP,35.518651,-120.519741
CA,C-Road CDP,39.762697,-120.577048
CA,Crockett CDP,38.051939,-122.220152
CA,Cromberg CDP,39.868389,-120.690374
CA,Crowley Lake CDP,37.569387,-118.746650
CA,Crows Landing CDP,37.394738,-121.084359
CA,Cudahy city,33.964003,-118.182561
CA,Culver City city,34.005820,-118.396781
CA,Cupertino city,37.319398,-122.044956
CA,Cutler CDP,36.526273,-119.288303
CA,Cutten CDP,40.765675,-124.144566
CA,Cuyama CDP,34.931057,-119.614880
CA,Cypress city,33.818477,-118.038307
CA,Daly City city,37.700941,-122.464978
CA,Dana Point city,33.460495,-117.713915
CA,Danville town,37.812191,-121.969955
CA,Daphnedale Park CDP,41.507422,-120.553921
CA,Darwin CDP,36.268803,-117.589004
CA,Davenport CDP,37.018022,-122.197107
CA,Davis city,38.556147,-121.737793
CA,Day Valley CDP,37.025254,-121.856664
CA,Deer Park CDP,38.535076,-122.470108
CA,Del Aire CDP,33.916712,-118.369291
CA,Delano city,35.763183,-119.263560
CA,Delft Colony CDP,36.511881,-119.446496
CA,Delhi CDP,37.430599,-120.775899
CA,Delleker CDP,39.813139,-120.490065
CA,Del Mar city,32.962831,-117.262393
CA,Del Monte Forest CDP,36.583834,-121.946714
CA,Del Rey CDP,36.656216,-119.599324
CA,Del Rey Oaks city,36.582501,-121.829797
CA,Del Rio CDP,37.747212,-121.010065
CA,Denair CDP,37.525695,-120.799672
CA,Derby Acres CDP,35.244025,-119.603833
CA,Descanso CDP,32.869581,-116.628080
CA,Desert Center CDP,33.737799,-115.366622
CA,Desert Edge CDP,33.922289,-116.440092
CA,Desert Hot Springs city,33.966925,-116.549412
CA,Desert Palms CDP,33.779144,-116.298219
CA,Desert Shores CDP,33.403975,-116.040133
CA,Desert View Highlands CDP,34.590257,-118.153540
CA,Diablo CDP,37.840809,-121.956456
CA,Diablo Grande CDP,37.397522,-121.279732
CA,Diamond Bar city,34.001573,-117.817601
CA,Diamond Springs CDP,38.691300,-120.837888
CA,Dillon Beach CDP,38.243488,-122.955955
CA,Dinuba city,36.545353,-119.398873
CA,Discovery Bay CDP,37.907674,-121.597955
CA,Dixon city,38.447512,-121.824223
CA,Dixon Lane-Meadow Creek CDP,37.386388,-118.415273
CA,Dobbins CDP,39.356584,-121.210376
CA,Dogtown CDP,38.208667,-121.154809
CA,Dollar Point CDP,39.190490,-120.108921
CA,Dorrington CDP,38.294369,-120.270062
CA,Dorris city,41.964965,-121.920387
CA,Dos Palos city,36.985428,-120.633843
CA,Dos Palos Y CDP,37.046767,-120.639473
CA,Douglas City CDP,40.680917,-122.924096
CA,Downey city,33.938238,-118.130856
CA,Downieville CDP,39.578643,-120.816405
CA,Doyle CDP,40.027223,-120.115370
CA,Drytown CDP,38.438231,-120.856530
CA,Duarte city,34.160911,-117.950528
CA,Dublin city,37.714291,-121.901317
CA,Ducor CDP,35.894259,-119.045605
CA,Dunnigan CDP,38.892661,-121.974191
CA,Dunsmuir city,41.231559,-122.270215
CA,Durham CDP,39.629358,-121.790771
CA,Dustin Acres CDP,35.215929,-119.374987
CA,Dutch Flat CDP,39.208008,-120.834476
CA,Eagleville CDP,41.319026,-120.114604
CA,Earlimart CDP,35.882380,-119.271478
CA,East Foothills CDP,37.383154,-121.815584
CA,East Hemet CDP,33.730125,-116.941044
CA,East La Mirada CDP,33.924373,-117.988726
CA,East Los Angeles CDP,34.031506,-118.168567
CA,East Nicolaus CDP,38.910020,-121.544320
CA,East Oakdale CDP,37.777399,-120.814480
CA,Easton CDP,36.652391,-119.790786
CA,East Orosi CDP,36.548069,-119.259853
CA,East Palo Alto city,37.467780,-122.132550
CA,East Pasadena CDP,34.136798,-118.077536
CA,East Porterville CDP,36.056872,-118.971260
CA,East Quincy CDP,39.916423,-120.918934
CA,East Rancho Dominguez CDP,33.894834,-118.195588
CA,East Richmond Heights CDP,37.945081,-122.313907
CA,East San Gabriel CDP,34.119637,-118.080242
CA,East Shore CDP,40.245269,-121.076778
CA,East Sonora CDP,37.974304,-120.338076
CA,East Tulare Villa CDP,36.203560,-119.282169
CA,Eastvale CDP,33.962374,-117.578856
CA,Edgewood CDP,41.460769,-122.425678
CA,Edmundson Acres CDP,35.227296,-118.823252
CA,Edna CDP,35.210786,-120.605967
CA,Edwards AFB CDP,34.902408,-117.921869
CA,El Cajon city,32.801659,-116.960482
CA,El Centro city,32.787325,-115.558006
CA,El Cerrito city,37.919638,-122.302391
CA,El Cerrito CDP,33.838186,-117.522205
CA,El Dorado Hills CDP,38.673971,-121.048842
CA,Eldridge CDP,38.333887,-122.506518
CA,El Granada CDP,37.514248,-122.465148
CA,Elizabeth Lake CDP,34.656488,-118.379847
CA,Elk Creek CDP,39.598678,-122.532320
CA,Elk Grove city,38.414424,-121.384937
CA,Elkhorn CDP,36.810673,-121.718699
CA,Elmira CDP,38.352325,-121.907718
CA,El Monte city,34.074633,-118.029136
CA,El Nido CDP,37.132376,-120.498551
CA,El Paso de Robles (Paso Robles) city,35.640740,-120.654268
CA,El Portal CDP,37.675027,-119.793891
CA,El Rancho CDP,36.220589,-119.068860
CA,El Rio CDP,34.245286,-119.156834
CA,El Segundo city,33.917145,-118.401554
CA,El Sobrante CDP,37.980052,-122.306811
CA,El Sobrante CDP,33.872529,-117.462530
CA,El Verano CDP,38.297457,-122.491559
CA,Elverta CDP,38.718464,-121.445475
CA,Emerald Lake Hills CDP,37.465282,-122.265898
CA,Emeryville city,37.838875,-122.297856
CA,Empire CDP,37.642901,-120.904220
CA,Encinitas city,33.050632,-117.263616
CA,Escalon city,37.792224,-120.999940
CA,Escondido city,33.133648,-117.073223
CA,Esparto CDP,38.693410,-122.024047
CA,Etna city,41.458264,-122.895854
CA,Eucalyptus Hills CDP,32.884970,-116.944831
CA,Eureka city,40.793304,-124.155350
CA,Exeter city,36.294006,-119.145928
CA,Fairbanks Ranch CDP,32.991596,-117.186611
CA,Fairfax town,37.988378,-122.595097
CA,Fairfield city,38.256757,-122.039719
CA,Fairmead CDP,37.078388,-120.196157
CA,Fair Oaks CDP,38.650165,-121.250982
CA,Fairview CDP,37.677682,-122.044408
CA,Fallbrook CDP,33.370421,-117.226341
CA,Fall River Mills CDP,41.007241,-121.441134
CA,Farmersville city,36.305352,-119.208135
CA,Farmington CDP,37.929868,-121.004367
CA,Fellows CDP,35.178177,-119.547550
CA,Felton CDP,37.039221,-122.080473
CA,Ferndale city,40.579891,-124.261909
CA,Fetters Hot Springs-Agua Caliente CDP,38.327585,-122.487163
CA,Fiddletown CDP,38.509116,-120.760508
CA,Fieldbrook CDP,40.972595,-124.026821
CA,Fields Landing CDP,40.724958,-124.218223
CA,Fillmore city,34.398582,-118.917684
CA,Firebaugh city,36.853714,-120.453591
CA,Fish Camp CDP,37.482506,-119.640393
CA,Florence-Graham CDP,33.967720,-118.244386
CA,Florin CDP,38.483237,-121.404192
CA,Floriston CDP,39.392931,-120.015120
CA,Flournoy CDP,39.928357,-122.446164
CA,Folsom city,38.675957,-121.147656
CA,Fontana city,34.108793,-117.462685
CA,Foothill Farms CDP,38.686735,-121.347489
CA,Forbestown CDP,39.527584,-121.266222
CA,Ford City CDP,35.164735,-119.458400
CA,Foresthill CDP,39.005289,-120.831366
CA,Forest Meadows CDP,38.166358,-120.405199
CA,Forest Ranch CDP,39.895179,-121.670485
CA,Forestville CDP,38.482491,-122.889884
CA,Fort Bidwell CDP,41.863302,-120.159395
CA,Fort Bragg city,39.441069,-123.803620
CA,Fort Irwin CDP,35.247994,-116.683635
CA,Fort Jones city,41.608452,-122.841066
CA,Fortuna city,40.585411,-124.142608
CA,Fort Washington CDP,36.879298,-119.761256
CA,Foster City city,37.564820,-122.250782
CA,Fountain Valley city,33.710582,-117.951129
CA,Fowler city,36.624745,-119.673686
CA,Franklin CDP,37.327738,-120.532184
CA,Franklin CDP,38.367521,-121.461629
CA,Frazier Park CDP,34.814115,-118.955091
CA,Freedom CDP,36.940311,-121.796321
CA,Freeport CDP,38.462765,-121.502216
CA,Fremont city,37.494373,-121.941117
CA,French Camp CDP,37.868136,-121.271419
CA,French Gulch CDP,40.715413,-122.630155
CA,French Valley CDP,33.599461,-117.106495
CA,Fresno city,36.782674,-119.794492
CA,Friant CDP,36.984309,-119.711526
CA,Fruitdale CDP,37.311908,-121.935649
CA,Fruitridge Pocket CDP,38.532646,-121.455812
CA,Fuller Acres CDP,35.302254,-118.914296
CA,Fullerton city,33.885714,-117.928025
CA,Fulton CDP,38.493709,-122.773417
CA,Furnace Creek CDP,36.413011,-116.878024
CA,Galt city,38.267461,-121.303836
CA,Garberville CDP,40.100306,-123.794315
CA,Gardena city,33.894417,-118.307522
CA,Garden Acres CDP,37.963678,-121.229624
CA,Garden Farms CDP,35.415782,-120.614034
CA,Garden Grove city,33.778782,-117.960472
CA,Garey CDP,34.885821,-120.313750
CA,Garnet CDP,33.921343,-116.488832
CA,Gasquet CDP,41.836075,-123.976031
CA,Gazelle CDP,41.511898,-122.521967
CA,Georgetown CDP,38.911353,-120.834624
CA,Gerber CDP,40.061443,-122.148238
CA,Geyserville CDP,38.717192,-122.903510
CA,Gilroy city,37.006407,-121.585321
CA,Glen Avon CDP,34.016925,-117.482860
CA,Glendale city,34.181393,-118.245830
CA,Glendora city,34.145433,-117.846961
CA,Glen Ellen CDP,38.355034,-122.544441
CA,Golden Hills CDP,35.151330,-118.500657
CA,Gold Mountain CDP,39.761316,-120.519058
CA,Gold River CDP,38.626784,-121.249246
CA,Goleta city,34.434875,-119.857741
CA,Gonzales city,36.505979,-121.442918
CA,Good Hope CDP,33.770625,-117.277178
CA,Goodyears Bar CDP,39.552354,-120.893102
CA,Goshen CDP,36.351792,-119.421054
CA,Graeagle CDP,39.752457,-120.645527
CA,Grand Terrace city,34.031171,-117.313241
CA,Grangeville CDP,36.343898,-119.707467
CA,Granite Bay CDP,38.757402,-121.168915
CA,Granite Hills CDP,32.803567,-116.905652
CA,Graniteville CDP,39.444366,-120.736030
CA,Grass Valley city,39.223686,-121.055004
CA,Graton CDP,38.437517,-122.865988
CA,Grayson CDP,37.579542,-121.183684
CA,Greeley Hill CDP,37.758292,-120.130236
CA,Greenacres CDP,35.383220,-119.118249
CA,Green Acres CDP,33.734956,-117.078271
CA,Greenfield CDP,35.269110,-119.010249
CA,Greenfield city,36.323292,-121.244924
CA,Greenhorn CDP,39.902968,-120.758983
CA,Green Valley CDP,34.617415,-118.405023
CA,Green Valley CDP,38.263840,-122.162493
CA,Greenview CDP,41.544928,-122.921062
CA,Greenville CDP,40.133593,-120.945330
CA,Grenada CDP,41.639448,-122.525844
CA,Gridley city,39.362167,-121.697086
CA,Grimes CDP,39.074154,-121.898775
CA,Grizzly Flats CDP,38.635696,-120.535435
CA,Groveland CDP,37.827746,-120.243816
CA,Grover Beach city,35.120888,-120.619664
CA,Guadalupe city,34.961631,-120.573377
CA,Guerneville CDP,38.517167,-122.989903
CA,Guinda CDP,38.827456,-122.198492
CA,Gustine city,37.254514,-120.994870
CA,Hacienda Heights CDP,33.995853,-117.973023
CA,Half Moon Bay city,37.466770,-122.437378
CA,Hamilton Branch CDP,40.277250,-121.096092
CA,Hamilton City CDP,39.742231,-122.012536
CA,Hanford city,36.326135,-119.654010
CA,Happy Camp CDP,41.815893,-123.392796
CA,Harbison Canyon CDP,32.827238,-116.838068
CA,Hardwick CDP,36.402596,-119.720770
CA,Hartland CDP,36.651816,-118.955295
CA,Hartley CDP,38.420393,-121.950842
CA,Hasley Canyon CDP,34.481599,-118.666689
CA,Hat Creek CDP,40.789799,-121.474529
CA,Hawaiian Gardens city,33.829989,-118.072544
CA,Hawthorne city,33.914775,-118.348083
CA,Hayfork CDP,40.575871,-123.123629
CA,Hayward city,37.628139,-122.106341
CA,Healdsburg city,38.622571,-122.865692
CA,Heber CDP,32.731830,-115.520334
CA,Hemet city,33.735226,-116.994604
CA,Herald CDP,38.288460,-121.231043
CA,Hercules city,38.021425,-122.288924
CA,Herlong CDP,40.141884,-120.139776
CA,Hermosa Beach city,33.865268,-118.396297
CA,Hesperia city,34.397038,-117.315198
CA,Hickman CDP,37.630934,-120.749549
CA,Hidden Hills city,34.163744,-118.661204
CA,Hidden Meadows CDP,33.223644,-117.119834
CA,Hidden Valley Lake CDP,38.801498,-122.551426
CA,Highgrove CDP,34.010577,-117.309838
CA,Highland city,34.111242,-117.164746
CA,Highlands-Baywood Park CDP,37.522671,-122.344775
CA,Hillsborough town,37.557240,-122.358696
CA,Hilmar-Irwin CDP,37.404541,-120.850423
CA,Hiouchi CDP,41.793664,-124.066113
CA,Hollister city,36.856446,-121.398158
CA,Holtville city,32.813781,-115.378319
CA,Home Garden CDP,36.304069,-119.638705
CA,Home Gardens CDP,33.878239,-117.511402
CA,Homeland CDP,33.745879,-117.113242
CA,Homestead Valley CDP,34.273019,-116.414529
CA,Homewood Canyon CDP,35.890040,-117.386414
CA,Honcut CDP,39.332590,-121.538755
CA,Hood CDP,38.369292,-121.515488
CA,Hopland CDP,38.968830,-123.116899
CA,Hornbrook CDP,41.904505,-122.558319
CA,Hornitos CDP,37.503387,-120.241968
CA,Hughson city,37.600498,-120.865564
CA,Humboldt Hill CDP,40.722321,-124.197393
CA,Huntington Beach city,33.690569,-118.009330
CA,Huntington Park city,33.978030,-118.217141
CA,Huron city,36.203979,-120.096178
CA,Hyampom CDP,40.626179,-123.468830
CA,Hydesville CDP,40.557875,-124.082250
CA,Idlewild CDP,35.809588,-118.670463
CA,Idyllwild-Pine Cove CDP,33.744209,-116.730690
CA,Imperial city,32.837503,-115.571860
CA,Imperial Beach city,32.565354,-117.114567
CA,Independence CDP,36.830310,-118.207855
CA,Indian Falls CDP,40.058750,-120.980314
CA,Indianola CDP,40.810015,-124.078412
CA,Indian Wells city,33.692193,-116.341230
CA,Indio city,33.729928,-116.235996
CA,Indio Hills CDP,33.841670,-116.248091
CA,Industry city,34.026232,-117.940327
CA,Inglewood city,33.956068,-118.344274
CA,Interlaken CDP,36.950991,-121.737250
CA,Inverness CDP,38.084947,-122.854009
CA,Inyokern CDP,35.654387,-117.819476
CA,Ione city,38.361948,-120.939438
CA,Iron Horse CDP,39.780483,-120.482312
CA,Irvine city,33.678399,-117.771254
CA,Irwindale city,34.111914,-117.963523
CA,Isla Vista CDP,34.414116,-119.857874
CA,Isleton city,38.161252,-121.604958
CA,Ivanhoe CDP,36.388539,-119.220167
CA,Jackson city,38.348454,-120.772366
CA,Jacumba CDP,32.636477,-116.190706
CA,Jamestown CDP,37.958780,-120.408787
CA,Jamul CDP,32.718161,-116.865364
CA,Janesville CDP,40.274162,-120.548907
CA,Jenner CDP,38.451035,-123.121425
CA,Johannesburg CDP,35.371763,-117.641963
CA,Johnstonville CDP,40.380152,-120.586099
CA,Johnsville CDP,39.769710,-120.699783
CA,Joshua Tree CDP,34.122471,-116.313663
CA,Julian CDP,33.073594,-116.588967
CA,Junction City CDP,40.724214,-123.050717
CA,June Lake CDP,37.767807,-119.107284
CA,Keddie CDP,40.005919,-120.952502
CA,Keeler CDP,36.484622,-117.872047
CA,Keene CDP,35.231780,-118.613067
CA,Kelly Ridge CDP,39.528803,-121.466259
CA,Kelseyville CDP,38.970184,-122.831384
CA,Kennedy CDP,37.929301,-121.245692
CA,Kennedy Meadows CDP,36.007639,-118.109947
CA,Kensington CDP,37.910304,-122.282746
CA,Kentfield CDP,37.935426,-122.558794
CA,Kenwood CDP,38.415404,-122.538734
CA,Kerman city,36.725007,-120.062397
CA,Kernville CDP,35.755560,-118.432752
CA,Keswick CDP,40.612959,-122.460779
CA,Kettleman City CDP,36.008986,-119.962852
CA,Keyes CDP,37.561853,-120.908904
CA,King City city,36.216283,-121.131962
CA,Kings Beach CDP,39.249026,-120.020100
CA,Kingsburg city,36.519922,-119.555676
CA,Kingvale CDP,39.320260,-120.439242
CA,Kirkwood CDP,38.689283,-120.054929
CA,Klamath CDP,41.532413,-124.007486
CA,Knightsen CDP,37.962438,-121.648600
CA,Knights Landing CDP,38.797957,-121.717625
CA,La Cañada Flintridge city,34.210530,-118.200137
CA,La Crescenta-Montrose CDP,34.233016,-118.235774
CA,Ladera CDP,37.399581,-122.199301
CA,Ladera Heights CDP,33.996288,-118.375888
CA,Ladera Ranch CDP,33.549607,-117.641571
CA,Lafayette city,37.891004,-122.119529
CA,Laguna Beach city,33.542924,-117.762466
CA,Laguna Hills city,33.591523,-117.699407
CA,Laguna Niguel city,33.529047,-117.701175
CA,Laguna Woods city,33.608002,-117.729860
CA,Lagunitas-Forest Knolls CDP,38.018025,-122.691301
CA,La Habra city,33.927927,-117.951554
CA,La Habra Heights city,33.958959,-117.948973
CA,La Honda CDP,37.316473,-122.257888
CA,Lake Almanor Country Club CDP,40.257771,-121.146958
CA,Lake Almanor Peninsula CDP,40.281210,-121.134454
CA,Lake Almanor West CDP,40.233573,-121.202075
CA,Lake Arrowhead CDP,34.254105,-117.178098
CA,Lake California CDP,40.359133,-122.208060
CA,Lake City CDP,41.645341,-120.222140
CA,Lake Davis CDP,39.852172,-120.458967
CA,Lake Don Pedro CDP,37.644917,-120.336843
CA,Lake Elsinore city,33.682869,-117.331579
CA,Lake Forest city,33.667243,-117.668574
CA,Lakehead CDP,40.903655,-122.399814
CA,Lake Hughes CDP,34.682415,-118.451938
CA,Lake Isabella CDP,35.637098,-118.482610
CA,Lakeland Village CDP,33.648956,-117.366823
CA,Lake Los Angeles CDP,34.611803,-117.834174
CA,Lake Mathews CDP,33.824966,-117.368343
CA,Lake Nacimiento CDP,35.729773,-120.870146
CA,Lake of the Pines CDP,39.038746,-121.061341
CA,Lake of the Woods CDP,34.827662,-118.999073
CA,Lakeport city,39.039633,-122.921422
CA,Lake Riverside CDP,33.518735,-116.812103
CA,Lake San Marcos CDP,33.122362,-117.208576
CA,Lake Sherwood CDP,34.132348,-118.885063
CA,Lakeside CDP,32.856617,-116.904237
CA,Lakeview CDP,33.828466,-117.123334
CA,Lake Wildwood CDP,39.233240,-121.197730
CA,Lakewood city,33.847135,-118.121894
CA,La Mesa city,32.769495,-117.021923
CA,La Mirada city,33.902045,-118.008961
CA,Lamont CDP,35.265142,-118.916042
CA,Lanare CDP,36.437717,-119.932208
CA,Lancaster city,34.693558,-118.175305
CA,La Palma city,33.850504,-118.039892
CA,La Porte CDP,39.672508,-120.985244
CA,La Presa CDP,32.712315,-117.003710
CA,La Puente city,34.032333,-117.953520
CA,La Quinta city,33.641767,-116.273943
CA,La Riviera CDP,38.568113,-121.354140
CA,Larkfield-Wikiup CDP,38.512972,-122.753601
CA,Larkspur city,37.940987,-122.529921
CA,La Selva Beach CDP,36.927375,-121.844404
CA,Las Flores CDP,33.582599,-117.624056
CA,Las Flores CDP,40.072141,-122.157312
CA,Las Lomas CDP,36.868813,-121.731611
CA,Lathrop city,37.815290,-121.312516
CA,Laton CDP,36.433757,-119.691601
CA,La Verne city,34.120521,-117.769928
CA,La Vina CDP,36.879865,-120.114802
CA,Lawndale city,33.888422,-118.353138
CA,Laytonville CDP,39.662178,-123.495217
CA,Lebec CDP,34.844618,-118.899228
CA,Lee Vining CDP,37.955623,-119.133679
CA,Leggett CDP,39.863539,-123.725176
CA,Le Grand CDP,37.228815,-120.254002
CA,Lemon Cove CDP,36.378978,-119.031245
CA,Lemon Grove city,32.733076,-117.034406
CA,Lemon Hill CDP,38.517240,-121.457352
CA,Lemoore city,36.295954,-119.798256
CA,Lemoore Station CDP,36.263277,-119.904846
CA,Lennox CDP,33.938064,-118.358543
CA,Lenwood CDP,34.885199,-117.108326
CA,Leona Valley CDP,34.611650,-118.299774
CA,Lewiston CDP,40.696933,-122.822492
CA,Lexington Hills CDP,37.157535,-121.990747
CA,Likely CDP,41.225357,-120.502774
CA,Lincoln city,38.875622,-121.292688
CA,Lincoln Village CDP,38.005487,-121.333801
CA,Linda CDP,39.124172,-121.542274
CA,Lindcove CDP,36.359515,-119.072082
CA,Linden CDP,38.018140,-121.101562
CA,Lindsay city,36.207850,-119.090147
CA,Linnell Camp CDP,36.308887,-119.222583
CA,Litchfield CDP,40.387724,-120.380985
CA,Little Grass Valley CDP,39.725244,-120.959078
CA,Little River CDP,39.270285,-123.781749
CA,Littlerock CDP,34.525126,-117.981631
CA,Live Oak CDP,36.986024,-121.980413
CA,Live Oak city,39.274048,-121.665166
CA,Livermore city,37.686823,-121.762621
CA,Livingston city,37.387565,-120.725084
CA,Lockeford CDP,38.149078,-121.154270
CA,Lockwood CDP,35.940455,-121.079073
CA,Lodi city,38.121610,-121.290765
CA,Lodoga CDP,39.304273,-122.505944
CA,Loleta CDP,40.640884,-124.222565
CA,Loma Linda city,34.043937,-117.249542
CA,Loma Mar CDP,37.265798,-122.300685
CA,Loma Rica CDP,39.320323,-121.403829
CA,Lomita city,33.793312,-118.317447
CA,Lompico CDP,37.114619,-122.052768
CA,Lompoc city,34.662689,-120.470837
CA,London CDP,36.480973,-119.444004
CA,Lone Pine CDP,36.574447,-118.080610
CA,Long Barn CDP,38.093263,-120.134496
CA,Long Beach city,33.809102,-118.155327
CA,Lookout CDP,41.210401,-121.152960
CA,Loomis town,38.809370,-121.195466
CA,Los Alamitos city,33.796950,-118.061085
CA,Los Alamos CDP,34.729213,-120.269674
CA,Los Altos city,37.368524,-122.096649
CA,Los Altos Hills town,37.367422,-122.139319
CA,Los Angeles city,34.019394,-118.410825
CA,Los Banos city,37.063335,-120.840256
CA,Los Berros CDP,35.080907,-120.545031
CA,Los Gatos town,37.232976,-121.951066
CA,Los Molinos CDP,40.027011,-122.097995
CA,Los Olivos CDP,34.663938,-120.117473
CA,Los Osos CDP,35.306954,-120.824915
CA,Los Ranchos CDP,35.211927,-120.629484
CA,Lost Hills CDP,35.630673,-119.680545
CA,Lower Lake CDP,38.913035,-122.606987
CA,Loyalton city,39.676855,-120.244811
CA,Loyola CDP,37.349852,-122.098210
CA,Lucas Valley-Marinwood CDP,38.040501,-122.576528
CA,Lucerne CDP,39.057902,-122.767406
CA,Lucerne Valley CDP,34.442765,-116.902055
CA,Lynwood city,33.923962,-118.201647
CA,Lytle Creek CDP,34.249926,-117.504431
CA,Mabie CDP,39.777040,-120.544752
CA,McArthur CDP,41.041995,-121.405240
CA,McClellan Park CDP,38.662833,-121.401641
CA,McClenney Tract CDP,35.821984,-118.647839
CA,McCloud CDP,41.254739,-122.136221
CA,Macdoel CDP,41.825628,-122.005800
CA,McFarland city,35.670564,-119.232729
CA,McGee Creek CDP,37.572676,-118.790995
CA,McKinleyville CDP,40.952279,-124.074805
CA,McKittrick CDP,35.298028,-119.624922
CA,McSwain CDP,37.314545,-120.586741
CA,Madera city,36.963983,-120.080244
CA,Madera Acres CDP,37.012289,-120.079894
CA,Madison CDP,38.674992,-121.970246
CA,Mad River CDP,40.432016,-123.492427
CA,Magalia CDP,39.819280,-121.607752
CA,Malaga CDP,36.681602,-119.731786
CA,Malibu city,34.036697,-118.781449
CA,Mammoth Lakes town,37.608736,-118.971075
CA,Manchester CDP,38.974384,-123.690961
CA,Manhattan Beach city,33.889632,-118.397370
CA,Manila CDP,40.850897,-124.163193
CA,Manteca city,37.796783,-121.230976
CA,Manton CDP,40.426679,-121.850421
CA,March ARB CDP,33.889103,-117.278368
CA,Maricopa city,35.058184,-119.399495
CA,Marina city,36.680534,-121.790029
CA,Marina del Rey CDP,33.981510,-118.453229
CA,Marin City CDP,37.871156,-122.513736
CA,Mariposa CDP,37.481528,-119.970540
CA,Markleeville CDP,38.684002,-119.822738
CA,Martell CDP,38.362045,-120.803077
CA,Martinez city,37.999635,-122.113903
CA,Marysville city,39.151535,-121.583374
CA,Matheny CDP,36.170663,-119.351579
CA,Mather CDP,38.548362,-121.283841
CA,Maxwell CDP,39.277078,-122.194676
CA,Mayfair CDP,36.769270,-119.761347
CA,Mayflower Village CDP,34.115913,-118.009595
CA,Maywood city,33.988505,-118.187666
CA,Meadowbrook CDP,33.725782,-117.285086
CA,Meadow Valley CDP,39.932312,-121.083086
CA,Meadow Vista CDP,39.001490,-121.028590
CA,Mead Valley CDP,33.833249,-117.285007
CA,Mecca CDP,33.576701,-116.064508
CA,Meiners Oaks CDP,34.450485,-119.273133
CA,Mendocino CDP,39.311404,-123.812552
CA,Mendota city,36.755990,-120.378237
CA,Menifee city,33.689858,-117.184383
CA,Menlo Park city,37.479736,-122.148097
